spell_id,spell_box_name,spell_school,spell_name,spell_difficulty,spell_tier,spell_type,spell_requirements,spell_cost,spell_cast_time,spell_target_type,spell_range,spell_effect_area,spell_scaling,spell_duration,spell_description,spell_observation
PSI-0011,OBRIGAR A VERDADE | M,Psiquemancia,Obrigar a Verdade,M,Experiente,Clarividência,"
- Moldar Mana
- Profeta da Verdade",4,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +4 de Mana para cada 5 minutos adicionais de duração.",10 Minutos,"
- O alvo torna-se incapaz de mentir, embora possa permanecer em silêncio ou dizer verdades parciais (isso deve ser interpretado).
- O feitiço não o força a fornecer informações voluntariamente; ele simplesmente não pode fazer nenhuma declaração que acredite ser falsa.",
PSI-0012,OBRIGAR A VERDADE | M,Psiquemancia,Obrigar a Verdade,M,Veterano,Clarividência,"
- Moldar Mana
- Profeta da Verdade",4,Instantâneo,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +3 de Mana para cada 5 minutos adicionais de duração.",15 Minutos,"
- O alvo torna-se incapaz de mentir, embora possa permanecer em silêncio ou dizer verdades parciais (isso deve ser interpretado).
- O feitiço não o força a fornecer informações voluntariamente; ele simplesmente não pode fazer nenhuma declaração que acredite ser falsa.",
PSI-0013,OBRIGAR A VERDADE | M,Psiquemancia,Obrigar a Verdade,M,Especialista,Clarividência,"
- Moldar Mana
- Profeta da Verdade",4,Instantâneo,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +2 de Mana para cada 5 minutos adicionais de duração.",20 Minutos,"
- O alvo torna-se incapaz de mentir, embora possa permanecer em silêncio ou dizer verdades parciais (isso deve ser interpretado).
- O feitiço não o força a fornecer informações voluntariamente; ele simplesmente não pode fazer nenhuma declaração que acredite ser falsa.",
PSI-0014,OBRIGAR A VERDADE | M,Psiquemancia,Obrigar a Verdade,M,Mestre,Clarividência,"
- Moldar Mana
- Profeta da Verdade",4,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 5 minutos adicionais de duração.",30 Minutos,"
- O alvo torna-se incapaz de mentir, embora possa permanecer em silêncio ou dizer verdades parciais (isso deve ser interpretado).
- O feitiço não o força a fornecer informações voluntariamente; ele simplesmente não pode fazer nenhuma declaração que acredite ser falsa.",
PSI-0015,OBRIGAR A MENTIR | M,Psiquemancia,Obrigar a Mentir,M,Aprendiz,Clarividência,"
- Moldar Mana
- Profeta da Verdade",4,Instantâneo,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +5 de Mana para cada 5 minutos adicionais de duração.",5 Minutos,"
- O alvo torna-se incapaz de dizer a verdade.
- Ele não consegue fazer nenhuma declaração que acredite ser verdadeira e, na verdade, sentir-se compelido a contar mentiras, embora possa (se perceber que está sob um feitiço) optar por permanecer em silêncio.",
PSI-0016,OBRIGAR A MENTIR | M,Psiquemancia,Obrigar a Mentir,M,Experiente,Clarividência,"
- Moldar Mana
- Profeta da Verdade",4,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +4 de Mana para cada 5 minutos adicionais de duração.",10 Minutos,"
- O alvo torna-se incapaz de dizer a verdade.
- Ele não consegue fazer nenhuma declaração que acredite ser verdadeira e, na verdade, sentir-se compelido a contar mentiras, embora possa (se perceber que está sob um feitiço) optar por permanecer em silêncio.",
PSI-0017,OBRIGAR A MENTIR | M,Psiquemancia,Obrigar a Mentir,M,Veterano,Clarividência,"
- Moldar Mana
- Profeta da Verdade",4,Instantâneo,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +3 de Mana para cada 5 minutos adicionais de duração.",15 Minutos,"
- O alvo torna-se incapaz de dizer a verdade.
- Ele não consegue fazer nenhuma declaração que acredite ser verdadeira e, na verdade, sentir-se compelido a contar mentiras, embora possa (se perceber que está sob um feitiço) optar por permanecer em silêncio.",
PSI-0018,OBRIGAR A MENTIR | M,Psiquemancia,Obrigar a Mentir,M,Especialista,Clarividência,"
- Moldar Mana
- Profeta da Verdade",4,Instantâneo,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +2 de Mana para cada 5 minutos adicionais de duração.",20 Minutos,"
- O alvo torna-se incapaz de dizer a verdade.
- Ele não consegue fazer nenhuma declaração que acredite ser verdadeira e, na verdade, sentir-se compelido a contar mentiras, embora possa (se perceber que está sob um feitiço) optar por permanecer em silêncio.",
PSI-0019,OBRIGAR A MENTIR | M,Psiquemancia,Obrigar a Mentir,M,Mestre,Clarividência,"
- Moldar Mana
- Profeta da Verdade",4,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 5 minutos adicionais de duração.",30 Minutos,"
- O alvo torna-se incapaz de dizer a verdade.
- Ele não consegue fazer nenhuma declaração que acredite ser verdadeira e, na verdade, sentir-se compelido a contar mentiras, embora possa (se perceber que está sob um feitiço) optar por permanecer em silêncio.",
PSI-0020,LER PENSAMENTOS | M,Psiquemancia,Ler Pensamentos,M,Aprendiz,Busca,"
- Moldar Mana",4,Instantâneo,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +5 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Permite ao conjurador ler a mente do alvo.
- Funciona em qualquer ser vivo, mas é mais útil em criaturas inteligentes.
- Detecta apenas pensamentos superficiais (o que o alvo está pensando naquele momento).
- O alvo não tem consciência de que sua mente está sendo lida, exceto em caso de falha crítica.","
- Modificadores: 
    - -2 na perícia se o conjurador não conhece o idioma nativo do alvo;
    - -2 se o alvo for de uma raça diferente;
    - -4 ou mais se o alvo for totalmente alienígena!"
PSI-0021,LER PENSAMENTOS | M,Psiquemancia,Ler Pensamentos,M,Experiente,Busca,"
- Moldar Mana",4,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +4 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Permite ao conjurador ler a mente do alvo.
- Funciona em qualquer ser vivo, mas é mais útil em criaturas inteligentes.
- Detecta apenas pensamentos superficiais (o que o alvo está pensando naquele momento).
- O alvo não tem consciência de que sua mente está sendo lida, exceto em caso de falha crítica.","
- Modificadores: 
    - -2 na perícia se o conjurador não conhece o idioma nativo do alvo;
    - -2 se o alvo for de uma raça diferente;
    - -4 ou mais se o alvo for totalmente alienígena!"
PSI-0022,LER PENSAMENTOS | M,Psiquemancia,Ler Pensamentos,M,Veterano,Busca,"
- Moldar Mana",4,Instantâneo,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
- +3 de Mana para cada Turno de duração adicional.",3 Turnos,"
- Permite ao conjurador ler a mente do alvo.
- Funciona em qualquer ser vivo, mas é mais útil em criaturas inteligentes.
- Detecta apenas pensamentos superficiais (o que o alvo está pensando naquele momento).
- O alvo não tem consciência de que sua mente está sendo lida, exceto em caso de falha crítica.","
- Modificadores: 
    - -2 na perícia se o conjurador não conhece o idioma nativo do alvo;
    - -2 se o alvo for de uma raça diferente;
    - -4 ou mais se o alvo for totalmente alienígena!"
PSI-0023,LER PENSAMENTOS | M,Psiquemancia,Ler Pensamentos,M,Especialista,Busca,"
- Moldar Mana",4,Instantâneo,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
- +2 de Mana para cada Turno de duração adicional.
",3 Turnos,"
- Permite ao conjurador ler a mente do alvo.
- Funciona em qualquer ser vivo, mas é mais útil em criaturas inteligentes.
- Detecta apenas pensamentos superficiais (o que o alvo está pensando naquele momento).
- O alvo não tem consciência de que sua mente está sendo lida, exceto em caso de falha crítica.","
- Modificadores: 
    - -2 na perícia se o conjurador não conhece o idioma nativo do alvo;
    - -2 se o alvo for de uma raça diferente;
    - -4 ou mais se o alvo for totalmente alienígena!"
PSI-0024,LER PENSAMENTOS | M,Psiquemancia,Ler Pensamentos,M,Mestre,Busca,"
- Moldar Mana",4,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 3 Hex de raio de alcance adicionais.
- +1 de Mana para cada Turno de duração adicional.",5 Turnos,"
- Permite ao conjurador ler a mente do alvo.
- Funciona em qualquer ser vivo, mas é mais útil em criaturas inteligentes.
- Detecta apenas pensamentos superficiais (o que o alvo está pensando naquele momento).
- O alvo não tem consciência de que sua mente está sendo lida, exceto em caso de falha crítica.","
- Modificadores: 
    - -2 na perícia se o conjurador não conhece o idioma nativo do alvo;
    - -2 se o alvo for de uma raça diferente;
    - -4 ou mais se o alvo for totalmente alienígena!"
PSI-0025,PROTEGER PENSAMENTOS | M,Psiquemancia,Proteger Pensamentos,M,Aprendiz,Proteção,"
- Moldar Mana",4,Instantâneo,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +5 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Este feitiço resistirá a qualquer tipo de magia de leitura mental ou controle mental usada contra o alvo. 
- A magia ""atacante"" deve primeiro superar a Resistência desta magia e, em seguida (em uma rolagem separada), o IQ do alvo.","
- Este feitiço não afetará o controle mental que já tenha sido estabelecido."
PSI-0026,PROTEGER PENSAMENTOS | M,Psiquemancia,Proteger Pensamentos,M,Experiente,Proteção,"
- Moldar Mana",4,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.
- +4 de Mana para cada Turno de duração adicional.",2 Turnos,"
- Este feitiço resistirá a qualquer tipo de magia de leitura mental ou controle mental usada contra o alvo. 
- A magia ""atacante"" deve primeiro superar a Resistência desta magia e, em seguida (em uma rolagem separada), o IQ do alvo.","
- Este feitiço não afetará o controle mental que já tenha sido estabelecido."
PSI-0027,PROTEGER PENSAMENTOS | M,Psiquemancia,Proteger Pensamentos,M,Veterano,Proteção,"
- Moldar Mana",4,Instantâneo,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
- +3 de Mana para cada Turno de duração adicional.",3 Turnos,"
- Este feitiço resistirá a qualquer tipo de magia de leitura mental ou controle mental usada contra o alvo. 
- A magia ""atacante"" deve primeiro superar a Resistência desta magia e, em seguida (em uma rolagem separada), o IQ do alvo.","
- Este feitiço não afetará o controle mental que já tenha sido estabelecido."
PSI-0028,PROTEGER PENSAMENTOS | M,Psiquemancia,Proteger Pensamentos,M,Especialista,Proteção,"
- Moldar Mana",4,Instantâneo,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
- +2 de Mana para cada Turno de duração adicional.
",3 Turnos,"
- Este feitiço resistirá a qualquer tipo de magia de leitura mental ou controle mental usada contra o alvo. 
- A magia ""atacante"" deve primeiro superar a Resistência desta magia e, em seguida (em uma rolagem separada), o IQ do alvo.","
- Este feitiço não afetará o controle mental que já tenha sido estabelecido."
PSI-0029,PROTEGER PENSAMENTOS | M,Psiquemancia,Proteger Pensamentos,M,Mestre,Proteção,"
- Moldar Mana",4,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 3 Hex de raio de alcance adicionais.
- +1 de Mana para cada Turno de duração adicional.",5 Turnos,"
- Este feitiço resistirá a qualquer tipo de magia de leitura mental ou controle mental usada contra o alvo. 
- A magia ""atacante"" deve primeiro superar a Resistência desta magia e, em seguida (em uma rolagem separada), o IQ do alvo.","
- Este feitiço não afetará o controle mental que já tenha sido estabelecido."
PSI-0030,PROCURAR NA MENTE | M,Psiquemancia,Procurar na Mente,M,Aprendiz,Busca,"
- Moldar Mana
- Ler Pensamentos",4,Instantâneo,Toque,Self,Área ocupada pelo alvo,- +5 de Mana para cada 1 minuto adicional.,1 Minuto,"
- Permite ao conjurador vasculhar a mente do sujeito para encontrar pensamentos profundos e conhecimento sobre coisas que o sujeito não está pensando no momento.
- Na prática, o conjurador pode fazer uma pergunta simples (respondida com no máximo dez palavras) por minuto e obter a resposta mais sincera que o sujeito puder dar.
- O sujeito não tem consciência da intrusão, exceto em caso de falha crítica.","
- A linguagem não é uma barreira para este feitiço, e o alvo pode até estar dormindo.
- Alvos de raças diferentes serão mais difíceis de sondar mentalmente, a critério do Mestre."
PSI-0031,PROCURAR NA MENTE | M,Psiquemancia,Procurar na Mente,M,Experiente,Busca,"
- Moldar Mana
- Ler Pensamentos",4,Instantâneo,Toque,Self,Área ocupada pelo alvo,- +4 de Mana para cada 1 minuto adicional.,1 Minuto,"
- Permite ao conjurador vasculhar a mente do sujeito para encontrar pensamentos profundos e conhecimento sobre coisas que o sujeito não está pensando no momento.
- Na prática, o conjurador pode fazer uma pergunta simples (respondida com no máximo dez palavras) por minuto e obter a resposta mais sincera que o sujeito puder dar.
- O sujeito não tem consciência da intrusão, exceto em caso de falha crítica.","
- A linguagem não é uma barreira para este feitiço, e o alvo pode até estar dormindo.
- Alvos de raças diferentes serão mais difíceis de sondar mentalmente, a critério do Mestre."
PSI-0032,PROCURAR NA MENTE | M,Psiquemancia,Procurar na Mente,M,Veterano,Busca,"
- Moldar Mana
- Ler Pensamentos",4,Instantâneo,Toque,Self,Área ocupada pelo alvo,- +3 de Mana para cada 1 minuto adicional.,1 Minuto,"
- Permite ao conjurador vasculhar a mente do sujeito para encontrar pensamentos profundos e conhecimento sobre coisas que o sujeito não está pensando no momento.
- Na prática, o conjurador pode fazer uma pergunta simples (respondida com no máximo dez palavras) por minuto e obter a resposta mais sincera que o sujeito puder dar.
- O sujeito não tem consciência da intrusão, exceto em caso de falha crítica.","
- A linguagem não é uma barreira para este feitiço, e o alvo pode até estar dormindo.
- Alvos de raças diferentes serão mais difíceis de sondar mentalmente, a critério do Mestre."
PSI-0033,PROCURAR NA MENTE | M,Psiquemancia,Procurar na Mente,M,Especialista,Busca,"
- Moldar Mana
- Ler Pensamentos",4,Instantâneo,Toque,Self,Área ocupada pelo alvo,- +2 de Mana para cada 1 minuto adicional.,1 Minuto,"
- Permite ao conjurador vasculhar a mente do sujeito para encontrar pensamentos profundos e conhecimento sobre coisas que o sujeito não está pensando no momento.
- Na prática, o conjurador pode fazer uma pergunta simples (respondida com no máximo dez palavras) por minuto e obter a resposta mais sincera que o sujeito puder dar.
- O sujeito não tem consciência da intrusão, exceto em caso de falha crítica.","
- A linguagem não é uma barreira para este feitiço, e o alvo pode até estar dormindo.
- Alvos de raças diferentes serão mais difíceis de sondar mentalmente, a critério do Mestre."
PSI-0034,PROCURAR NA MENTE | M,Psiquemancia,Procurar na Mente,M,Mestre,Busca,"
- Moldar Mana
- Ler Pensamentos",4,Instantâneo,Toque,Self,Área ocupada pelo alvo,- +1 de Mana para cada 1 minuto adicional.,1 Minuto,"
- Permite ao conjurador vasculhar a mente do sujeito para encontrar pensamentos profundos e conhecimento sobre coisas que o sujeito não está pensando no momento.
- Na prática, o conjurador pode fazer uma pergunta simples (respondida com no máximo dez palavras) por minuto e obter a resposta mais sincera que o sujeito puder dar.
- O sujeito não tem consciência da intrusão, exceto em caso de falha crítica.","
- A linguagem não é uma barreira para este feitiço, e o alvo pode até estar dormindo.
- Alvos de raças diferentes serão mais difíceis de sondar mentalmente, a critério do Mestre."
PSI-0035,TRANSMISSÃO VIA MENTE | F,Psiquemancia,Transmissão via Mente,F,Aprendiz,Comunicação,"
- Moldar Mana
- Ler Pensamentos",2,Instantâneo,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.",Até o fim da mensagem.,"
- Comunicação unidirecional: permite que o conjurador envie seus pensamentos ao sujeito.
- Isso ocorre apenas na velocidade da fala, embora imagens simples também possam ser enviadas (o tempo necessário é igual ao tempo que o sujeito leva para copiar a imagem em papel ou pergaminho).","
- Se o conjurador e o alvo não se conhecem, há uma penalidade adicional de -4."
PSI-0036,TRANSMISSÃO VIA MENTE | F,Psiquemancia,Transmissão via Mente,F,Experiente,Comunicação,"
- Moldar Mana
- Ler Pensamentos",2,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.",Até o fim da mensagem.,"
- Comunicação unidirecional: permite que o conjurador envie seus pensamentos ao sujeito.
- Isso ocorre apenas na velocidade da fala, embora imagens simples também possam ser enviadas (o tempo necessário é igual ao tempo que o sujeito leva para copiar a imagem em papel ou pergaminho).","
- Se o conjurador e o alvo não se conhecem, há uma penalidade adicional de -4."
PSI-0037,TRANSMISSÃO VIA MENTE | F,Psiquemancia,Transmissão via Mente,F,Veterano,Comunicação,"
- Moldar Mana
- Ler Pensamentos",2,Instantâneo,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.",Até o fim da mensagem.,"
- Comunicação unidirecional: permite que o conjurador envie seus pensamentos ao sujeito.
- Isso ocorre apenas na velocidade da fala, embora imagens simples também possam ser enviadas (o tempo necessário é igual ao tempo que o sujeito leva para copiar a imagem em papel ou pergaminho).","
- Se o conjurador e o alvo não se conhecem, há uma penalidade adicional de -4."
PSI-0038,TRANSMISSÃO VIA MENTE | F,Psiquemancia,Transmissão via Mente,F,Especialista,Comunicação,"
- Moldar Mana
- Ler Pensamentos",2,Instantâneo,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
",Até o fim da mensagem.,"
- Comunicação unidirecional: permite que o conjurador envie seus pensamentos ao sujeito.
- Isso ocorre apenas na velocidade da fala, embora imagens simples também possam ser enviadas (o tempo necessário é igual ao tempo que o sujeito leva para copiar a imagem em papel ou pergaminho).","
- Se o conjurador e o alvo não se conhecem, há uma penalidade adicional de -4."
PSI-0039,TRANSMISSÃO VIA MENTE | F,Psiquemancia,Transmissão via Mente,F,Mestre,Comunicação,"
- Moldar Mana
- Ler Pensamentos",2,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 3 Hex de raio de alcance adicionais.",Até o fim da mensagem.,"
- Comunicação unidirecional: permite que o conjurador envie seus pensamentos ao sujeito.
- Isso ocorre apenas na velocidade da fala, embora imagens simples também possam ser enviadas (o tempo necessário é igual ao tempo que o sujeito leva para copiar a imagem em papel ou pergaminho).","
- Se o conjurador e o alvo não se conhecem, há uma penalidade adicional de -4."
PSI-0040,TELEPATIA | M,Psiquemancia,Telepatia,M,Aprendiz,Comunicação,"
- Moldar Mana
- Ler Pensamentos
- Transmissão via Mente",4,Instantâneo,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.",Até o fim da mensagem.,"
- Comunicação bidirecional completa, como Ler Pensamentos e Transmissão via Mente combinadas.
- O sujeito deve estar disposto. Tanto o conjurador quanto o alvo conhecem todos os pensamentos um do outro e cada um sabe o que o outro está vivenciando; eles se comunicam na velocidade do pensamento.
- Outras pessoas podem ""entrar na conexão"" — uma nova conjuração da magia (por qualquer pessoa envolvida) é necessária para cada nova pessoa entrar.
- Para espionar uma conexão telepática existente sem ser notado, há uma penalidade de -4 na habilidade.","
- Se o conjurador e o alvo se conhecem e o alvo espera o ""chamado"", não há penalidade de distância.
- Caso contrário, aplica-se a mesma penalidade de Transmissão via Mente, descrita acima.
- No entanto, a magia não funciona através do tempo, dimensões, espaço interplanetário, etc."
PSI-0041,TELEPATIA | M,Psiquemancia,Telepatia,M,Experiente,Comunicação,"
- Moldar Mana
- Ler Pensamentos
- Transmissão via Mente",4,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 Hex de raio de alcance adicional.",Até o fim da mensagem.,"
- Comunicação bidirecional completa, como Ler Pensamentos e Transmissão via Mente combinadas.
- O sujeito deve estar disposto. Tanto o conjurador quanto o alvo conhecem todos os pensamentos um do outro e cada um sabe o que o outro está vivenciando; eles se comunicam na velocidade do pensamento.
- Outras pessoas podem ""entrar na conexão"" — uma nova conjuração da magia (por qualquer pessoa envolvida) é necessária para cada nova pessoa entrar.
- Para espionar uma conexão telepática existente sem ser notado, há uma penalidade de -4 na habilidade.","
- Se o conjurador e o alvo se conhecem e o alvo espera o ""chamado"", não há penalidade de distância.
- Caso contrário, aplica-se a mesma penalidade de Transmissão via Mente, descrita acima.
- No entanto, a magia não funciona através do tempo, dimensões, espaço interplanetário, etc."
PSI-0042,TELEPATIA | M,Psiquemancia,Telepatia,M,Veterano,Comunicação,"
- Moldar Mana
- Ler Pensamentos
- Transmissão via Mente",4,Instantâneo,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.",Até o fim da mensagem.,"
- Comunicação bidirecional completa, como Ler Pensamentos e Transmissão via Mente combinadas.
- O sujeito deve estar disposto. Tanto o conjurador quanto o alvo conhecem todos os pensamentos um do outro e cada um sabe o que o outro está vivenciando; eles se comunicam na velocidade do pensamento.
- Outras pessoas podem ""entrar na conexão"" — uma nova conjuração da magia (por qualquer pessoa envolvida) é necessária para cada nova pessoa entrar.
- Para espionar uma conexão telepática existente sem ser notado, há uma penalidade de -4 na habilidade.","
- Se o conjurador e o alvo se conhecem e o alvo espera o ""chamado"", não há penalidade de distância.
- Caso contrário, aplica-se a mesma penalidade de Transmissão via Mente, descrita acima.
- No entanto, a magia não funciona através do tempo, dimensões, espaço interplanetário, etc."
PSI-0043,TELEPATIA | M,Psiquemancia,Telepatia,M,Especialista,Comunicação,"
- Moldar Mana
- Ler Pensamentos
- Transmissão via Mente",4,Instantâneo,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 2 Hex de raio de alcance adicionais.
",Até o fim da mensagem.,"
- Comunicação bidirecional completa, como Ler Pensamentos e Transmissão via Mente combinadas.
- O sujeito deve estar disposto. Tanto o conjurador quanto o alvo conhecem todos os pensamentos um do outro e cada um sabe o que o outro está vivenciando; eles se comunicam na velocidade do pensamento.
- Outras pessoas podem ""entrar na conexão"" — uma nova conjuração da magia (por qualquer pessoa envolvida) é necessária para cada nova pessoa entrar.
- Para espionar uma conexão telepática existente sem ser notado, há uma penalidade de -4 na habilidade.","
- Se o conjurador e o alvo se conhecem e o alvo espera o ""chamado"", não há penalidade de distância.
- Caso contrário, aplica-se a mesma penalidade de Transmissão via Mente, descrita acima.
- No entanto, a magia não funciona através do tempo, dimensões, espaço interplanetário, etc."
PSI-0044,TELEPATIA | M,Psiquemancia,Telepatia,M,Mestre,Comunicação,"
- Moldar Mana
- Ler Pensamentos
- Transmissão via Mente",4,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 3 Hex de raio de alcance adicionais.",Até o fim da mensagem.,"
- Comunicação bidirecional completa, como Ler Pensamentos e Transmissão via Mente combinadas.
- O sujeito deve estar disposto. Tanto o conjurador quanto o alvo conhecem todos os pensamentos um do outro e cada um sabe o que o outro está vivenciando; eles se comunicam na velocidade do pensamento.
- Outras pessoas podem ""entrar na conexão"" — uma nova conjuração da magia (por qualquer pessoa envolvida) é necessária para cada nova pessoa entrar.
- Para espionar uma conexão telepática existente sem ser notado, há uma penalidade de -4 na habilidade.","
- Se o conjurador e o alvo se conhecem e o alvo espera o ""chamado"", não há penalidade de distância.
- Caso contrário, aplica-se a mesma penalidade de Transmissão via Mente, descrita acima.
- No entanto, a magia não funciona através do tempo, dimensões, espaço interplanetário, etc."
PSI-0045,CAVALEIRO DA ALMA | D,Psiquemancia,Cavaleiro da Alma,D,Aprendiz,Mental,"
- Moldar Mana
- Ler Pensamentos",8,Instantâneo,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +5 de Mana para cada 1 hora adicional de duração.",1 Hora,"
- O conjurador torna-se capaz de ver através dos olhos do alvo, ouvir através de seus ouvidos, etc., sempre que se concentra. 
- O conjurador também permanece consciente de seu próprio corpo e pode agir normalmente.
- O conjurador não exerce nenhum controle sobre o alvo e não conhece seus pensamentos.
- O alvo deve ser inteligente (IQ 7 ou superior).
- A habilidade é reduzida em -2 se o alvo for de uma raça diferente; se o alvo for totalmente alienígena, -4 ou mais!",
PSI-0046,CAVALEIRO DA ALMA | D,Psiquemancia,Cavaleiro da Alma,D,Experiente,Mental,"
- Moldar Mana
- Ler Pensamentos",8,Instantâneo,Alvo Único,5 Hex,Área ocupada pelo alvo,"
- +4 de Mana para cada 1 hora adicional de duração.",3 Horas,"
- O conjurador torna-se capaz de ver através dos olhos do alvo, ouvir através de seus ouvidos, etc., sempre que se concentra. 
- O conjurador também permanece consciente de seu próprio corpo e pode agir normalmente.
- O conjurador não exerce nenhum controle sobre o alvo e não conhece seus pensamentos.
- O alvo deve ser inteligente (IQ 7 ou superior).
- A habilidade é reduzida em -2 se o alvo for de uma raça diferente; se o alvo for totalmente alienígena, -4 ou mais!",
PSI-0047,CAVALEIRO DA ALMA | D,Psiquemancia,Cavaleiro da Alma,D,Veterano,Mental,"
- Moldar Mana
- Ler Pensamentos",8,Instantâneo,Alvo Único,8 Hex,Área ocupada pelo alvo,"
- +3 de Mana para cada 1 hora adicional de duração.",6 horas,"
- O conjurador torna-se capaz de ver através dos olhos do alvo, ouvir através de seus ouvidos, etc., sempre que se concentra. 
- O conjurador também permanece consciente de seu próprio corpo e pode agir normalmente.
- O conjurador não exerce nenhum controle sobre o alvo e não conhece seus pensamentos.
- O alvo deve ser inteligente (IQ 7 ou superior).
- A habilidade é reduzida em -2 se o alvo for de uma raça diferente; se o alvo for totalmente alienígena, -4 ou mais!",
PSI-0048,CAVALEIRO DA ALMA | D,Psiquemancia,Cavaleiro da Alma,D,Especialista,Mental,"
- Moldar Mana
- Ler Pensamentos",8,Instantâneo,Alvo Único,12 Hex,Área ocupada pelo alvo,"
- +2 de Mana para cada 1 hora adicional de duração.",9 horas,"
- O conjurador torna-se capaz de ver através dos olhos do alvo, ouvir através de seus ouvidos, etc., sempre que se concentra. 
- O conjurador também permanece consciente de seu próprio corpo e pode agir normalmente.
- O conjurador não exerce nenhum controle sobre o alvo e não conhece seus pensamentos.
- O alvo deve ser inteligente (IQ 7 ou superior).
- A habilidade é reduzida em -2 se o alvo for de uma raça diferente; se o alvo for totalmente alienígena, -4 ou mais!",
PSI-0049,CAVALEIRO DA ALMA | D,Psiquemancia,Cavaleiro da Alma,D,Mestre,Mental,"
- Moldar Mana
- Ler Pensamentos",8,Instantâneo,Alvo Único,15 Hex,Área ocupada pelo alvo,"
- +1 de Mana para cada 1 hora adicional de duração.",12 Horas,"
- O conjurador torna-se capaz de ver através dos olhos do alvo, ouvir através de seus ouvidos, etc., sempre que se concentra. 
- O conjurador também permanece consciente de seu próprio corpo e pode agir normalmente.
- O conjurador não exerce nenhum controle sobre o alvo e não conhece seus pensamentos.
- O alvo deve ser inteligente (IQ 7 ou superior).
- A habilidade é reduzida em -2 se o alvo for de uma raça diferente; se o alvo for totalmente alienígena, -4 ou mais!",
PSI-0050,ESQUECER | D,Psiquemancia,Esquecer,D,Aprendiz,Memória,"
- Moldar Mana
- Ler Pensamentos",8,3 Turnos,Alvo Único,3 Hex,Área ocupada pelo alvo,"
- +5 de Mana para cada 5 minutos adicionais de duração.",5 Minutos,"
- Faz com que o alvo esqueça temporariamente um fato, habilidade ou magia.
- A habilidade ou magia não pode ser usada enquanto a magia estiver em efeito.","
- Se (por exemplo) a magia for um pré-requisito para outras magias, as outras magias ainda podem ser usadas, com -2 de NH."
